msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population
"Tampa-St. Petersburg-Clearwater, FL",2020-04-24,2,2,2,2,52,52,52,52,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-04-25,0,0,0,0,52,52,52,52,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-04-26,0,0,0,0,52,52,52,52,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-04-27,3,3,3,3,55,55,55,55,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-04-28,8,8,8,8,63,63,63,63,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-04-29,4,4,4,4,67,67,67,67,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-04-30,5,5,5,5,72,72,72,72,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-01,3,3,3,3,75,75,75,75,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-02,3,3,3,3,78,78,78,78,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-03,3,3,3,3,81,81,81,81,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-04,3,3,3,3,84,84,84,84,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-05,5,5,5,5,89,89,89,89,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-06,7,7,7,7,96,96,96,96,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-07,10,10,10,10,106,106,106,106,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-08,4,4,4,4,110,110,110,110,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-09,0,0,0,0,110,110,110,110,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-10,1,1,1,1,111,111,111,111,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-11,2,2,2,2,113,113,113,113,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-12,4,4,4,4,117,117,117,117,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-13,4,4,4,4,121,121,121,121,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-14,4,4,4,4,125,125,125,125,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-15,2,2,2,2,127,127,127,127,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-16,5,5,5,5,132,132,132,132,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-17,2,2,2,2,134,134,134,134,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-18,3,3,3,3,137,137,137,137,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-19,11,11,11,11,148,148,148,148,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-20,5,5,5,5,153,153,153,153,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-21,1,1,1,1,154,154,154,154,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-22,6,6,6,6,160,160,160,160,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-23,4,4,4,4,164,164,164,164,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-24,0,0,0,0,164,164,164,164,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-25,0,0,0,0,164,164,164,164,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-26,1,1,1,1,165,165,165,165,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-27,3,3,3,3,168,168,168,168,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-28,6,6,6,6,174,174,174,174,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-29,5,5,5,5,179,179,179,179,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-30,2,2,2,2,181,181,181,181,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-05-31,0,0,0,0,181,181,181,181,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-06-01,1,1,1,1,182,182,182,182,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-06-02,9,9,9,9,191,191,191,191,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-06-03,3,3,3,3,194,194,194,194,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-06-04,2,2,2,2,196,196,196,196,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-06-05,7,7,7,7,203,203,203,203,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-06-06,2,2,2,2,205,205,205,205,3194831
"Tampa-St. Petersburg-Clearwater, FL",2020-06-07,NA,3.3,0,12.3,NA,208.3,205,217.3,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-08,NA,3.3,0,12.4,NA,212.4,206,224.4,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-09,NA,3.3,0,12.6,NA,216.5,208.2,231.5,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-10,NA,3.3,0,12.8,NA,220.7,210.5,239.4,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-11,NA,3.4,0,13.8,NA,224.9,212.8,246.9,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-12,NA,3.4,0,12.9,NA,229.5,215.1,253.9,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-13,NA,3.8,0,13,NA,233.7,217.9,261.2,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-14,NA,3.8,0,13.6,NA,237.8,220.6,267.3,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-15,NA,3.8,0,13.8,NA,242.5,222.9,274.5,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-16,NA,3.8,0,14.2,NA,246.5,225.8,282.5,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-17,NA,3.8,0,14.6,NA,251.1,228.4,290,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-18,NA,3.8,0,14.6,NA,255.8,230.6,298.5,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-19,NA,3.8,0,14.8,NA,260.5,233.8,307.7,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-20,NA,3.8,0,14.1,NA,264.9,236,316.1,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-21,NA,3.8,0,14.4,NA,269.5,238.6,325,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-22,NA,3.8,0,15.5,NA,274,241.6,333,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-23,NA,3.7,0,14.9,NA,278.7,245.2,341.9,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-24,NA,4.2,0,16,NA,283.7,247.7,349.8,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-25,NA,3.7,0,15.2,NA,287.6,250.7,359.8,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-26,NA,3.6,0,15.3,NA,292.1,253,368.3,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-27,NA,3.6,0,15.1,NA,297,256.3,376.1,3194830.9999999995
"Tampa-St. Petersburg-Clearwater, FL",2020-06-28,NA,4,0,15.8,NA,301.6,258.8,384.2,3194830.9999999995
"Toledo, OH",2020-03-20,1,1,1,1,1,1,1,1,641816
"Toledo, OH",2020-03-21,0,0,0,0,1,1,1,1,641816
"Toledo, OH",2020-03-22,0,0,0,0,1,1,1,1,641816
"Toledo, OH",2020-03-23,0,0,0,0,1,1,1,1,641816
"Toledo, OH",2020-03-24,0,0,0,0,1,1,1,1,641816
"Toledo, OH",2020-03-25,1,1,1,1,2,2,2,2,641816
"Toledo, OH",2020-03-26,0,0,0,0,2,2,2,2,641816
"Toledo, OH",2020-03-27,0,0,0,0,2,2,2,2,641816
"Toledo, OH",2020-03-28,0,0,0,0,2,2,2,2,641816
"Toledo, OH",2020-03-29,0,0,0,0,2,2,2,2,641816
"Toledo, OH",2020-03-30,1,1,1,1,3,3,3,3,641816
"Toledo, OH",2020-03-31,0,0,0,0,3,3,3,3,641816
"Toledo, OH",2020-04-01,0,0,0,0,3,3,3,3,641816
"Toledo, OH",2020-04-02,0,0,0,0,3,3,3,3,641816
"Toledo, OH",2020-04-03,1,1,1,1,4,4,4,4,641816
"Toledo, OH",2020-04-04,3,3,3,3,7,7,7,7,641816
"Toledo, OH",2020-04-05,1,1,1,1,8,8,8,8,641816
"Toledo, OH",2020-04-06,4,4,4,4,12,12,12,12,641816
"Toledo, OH",2020-04-07,4,4,4,4,16,16,16,16,641816
"Toledo, OH",2020-04-08,2,2,2,2,18,18,18,18,641816
"Toledo, OH",2020-04-09,0,0,0,0,18,18,18,18,641816
"Toledo, OH",2020-04-10,0,0,0,0,18,18,18,18,641816
"Toledo, OH",2020-04-11,6,6,6,6,24,24,24,24,641816
"Toledo, OH",2020-04-12,0,0,0,0,24,24,24,24,641816
"Toledo, OH",2020-04-13,1,1,1,1,25,25,25,25,641816
"Toledo, OH",2020-04-14,4,4,4,4,29,29,29,29,641816
"Toledo, OH",2020-04-15,4,4,4,4,33,33,33,33,641816
"Toledo, OH",2020-04-16,0,0,0,0,33,33,33,33,641816
"Toledo, OH",2020-04-17,1,1,1,1,34,34,34,34,641816
"Toledo, OH",2020-04-18,6,6,6,6,40,40,40,40,641816
"Toledo, OH",2020-04-19,2,2,2,2,42,42,42,42,641816
"Toledo, OH",2020-04-20,3,3,3,3,45,45,45,45,641816
"Toledo, OH",2020-04-21,4,4,4,4,49,49,49,49,641816
"Toledo, OH",2020-04-22,8,8,8,8,57,57,57,57,641816
"Toledo, OH",2020-04-23,13,13,13,13,70,70,70,70,641816
"Toledo, OH",2020-04-24,3,3,3,3,73,73,73,73,641816
"Toledo, OH",2020-04-25,2,2,2,2,75,75,75,75,641816
"Toledo, OH",2020-04-26,1,1,1,1,76,76,76,76,641816
"Toledo, OH",2020-04-27,3,3,3,3,79,79,79,79,641816
"Toledo, OH",2020-04-28,6,6,6,6,85,85,85,85,641816
"Toledo, OH",2020-04-29,49,49,49,49,134,134,134,134,641816
"Toledo, OH",2020-04-30,3,3,3,3,137,137,137,137,641816
"Toledo, OH",2020-05-01,6,6,6,6,143,143,143,143,641816
"Toledo, OH",2020-05-02,0,0,0,0,143,143,143,143,641816
"Toledo, OH",2020-05-03,0,0,0,0,143,143,143,143,641816
"Toledo, OH",2020-05-04,2,2,2,2,145,145,145,145,641816
"Toledo, OH",2020-05-05,16,16,16,16,161,161,161,161,641816
"Toledo, OH",2020-05-06,19,19,19,19,180,180,180,180,641816
"Toledo, OH",2020-05-07,6,6,6,6,186,186,186,186,641816
"Toledo, OH",2020-05-08,6,6,6,6,192,192,192,192,641816
"Toledo, OH",2020-05-09,3,3,3,3,195,195,195,195,641816
"Toledo, OH",2020-05-10,1,1,1,1,196,196,196,196,641816
"Toledo, OH",2020-05-11,2,2,2,2,198,198,198,198,641816
"Toledo, OH",2020-05-12,17,17,17,17,215,215,215,215,641816
"Toledo, OH",2020-05-13,15,15,15,15,230,230,230,230,641816
"Toledo, OH",2020-05-14,9,9,9,9,239,239,239,239,641816
"Toledo, OH",2020-05-15,10,10,10,10,249,249,249,249,641816
"Toledo, OH",2020-05-17,1,1,1,1,249,249,249,249,641816
"Toledo, OH",2020-05-18,3,3,3,3,252,252,252,252,641816
"Toledo, OH",2020-05-19,3,3,3,3,255,255,255,255,641816
"Toledo, OH",2020-05-20,5,5,5,5,260,260,260,260,641816
"Toledo, OH",2020-05-21,6,6,6,6,266,266,266,266,641816
"Toledo, OH",2020-05-22,2,2,2,2,268,268,268,268,641816
"Toledo, OH",2020-05-23,12,12,12,12,280,280,280,280,641816
"Toledo, OH",2020-05-24,1,1,1,1,281,281,281,281,641816
"Toledo, OH",2020-05-25,0,0,0,0,281,281,281,281,641816
"Toledo, OH",2020-05-26,0,0,0,0,281,281,281,281,641816
"Toledo, OH",2020-05-27,9,9,9,9,290,290,290,290,641816
"Toledo, OH",2020-05-28,8,8,8,8,298,298,298,298,641816
"Toledo, OH",2020-05-29,1,1,1,1,299,299,299,299,641816
"Toledo, OH",2020-05-30,5,5,5,5,304,304,304,304,641816
"Toledo, OH",2020-05-31,0,0,0,0,304,304,304,304,641816
"Toledo, OH",2020-06-01,7,7,7,7,311,311,311,311,641816
"Toledo, OH",2020-06-02,6,6,6,6,317,317,317,317,641816
"Toledo, OH",2020-06-03,4,4,4,4,321,321,321,321,641816
"Toledo, OH",2020-06-04,8,8,8,8,329,329,329,329,641816
"Toledo, OH",2020-06-05,0,0,0,0,329,329,329,329,641816
"Toledo, OH",2020-06-06,4,4,4,4,333,333,333,333,641816
"Toledo, OH",2020-06-07,NA,4.3,0,17.3,NA,338.3,334,351.3,641816
"Toledo, OH",2020-06-08,NA,4.3,0,18.8,NA,343.3,335.5,363.4,641816
"Toledo, OH",2020-06-09,NA,3.7,0,18.4,NA,348.3,337.6,371.8,641816
"Toledo, OH",2020-06-10,NA,4.2,0,18.7,NA,353.2,339.8,380.4,641816
"Toledo, OH",2020-06-11,NA,3.7,0,18,NA,358.2,342.5,389.7,641816
"Toledo, OH",2020-06-12,NA,3.7,0,17.7,NA,363.2,345.2,397.4,641816
"Toledo, OH",2020-06-13,NA,3.7,0,17.3,NA,368.6,348.8,406.5,641816
"Toledo, OH",2020-06-14,NA,3.9,0,18.1,NA,373.6,351.5,416.3,641816
"Toledo, OH",2020-06-15,NA,3.7,0,18.2,NA,378.6,354.6,425.2,641816
"Toledo, OH",2020-06-16,NA,3.7,0,17.5,NA,383.7,357.8,434.1,641816
"Toledo, OH",2020-06-17,NA,3.8,0,18.8,NA,388.7,360.3,441.7,641816
"Toledo, OH",2020-06-18,NA,3.8,0,18.6,NA,393.6,363,449.7,641816
"Toledo, OH",2020-06-19,NA,3.9,0,18.6,NA,398.6,365.7,458.2,641816
"Toledo, OH",2020-06-20,NA,3.9,0,18.2,NA,403.8,368.3,467.5,641816
"Toledo, OH",2020-06-21,NA,3.5,0,18.7,NA,408.9,371,477.5,641816
"Toledo, OH",2020-06-22,NA,4,0,19.3,NA,413.5,373.6,488.9,641816
"Toledo, OH",2020-06-23,NA,3.6,0,19.2,NA,418.4,376.1,499.3,641816
"Toledo, OH",2020-06-24,NA,3.6,0,19.6,NA,422.8,379.3,511.3,641816
"Toledo, OH",2020-06-25,NA,3.6,0,20,NA,427.2,382.3,521.4,641816
"Toledo, OH",2020-06-26,NA,3.6,0,20.7,NA,431.8,384.7,532.3,641816
"Toledo, OH",2020-06-27,NA,3.1,0,21.2,NA,436.3,386.3,546.6,641816
"Toledo, OH",2020-06-28,NA,3.1,0,21.2,NA,440.2,389.1,557.9,641816
"Tucson, AZ",2020-03-24,1,1,1,1,1,1,1,1,1047279
"Tucson, AZ",2020-03-25,0,0,0,0,1,1,1,1,1047279
"Tucson, AZ",2020-03-26,0,0,0,0,1,1,1,1,1047279
"Tucson, AZ",2020-03-27,3,3,3,3,4,4,4,4,1047279
"Tucson, AZ",2020-03-28,0,0,0,0,4,4,4,4,1047279
"Tucson, AZ",2020-03-29,0,0,0,0,4,4,4,4,1047279
"Tucson, AZ",2020-03-30,0,0,0,0,4,4,4,4,1047279
"Tucson, AZ",2020-03-31,0,0,0,0,4,4,4,4,1047279
"Tucson, AZ",2020-04-01,0,0,0,0,4,4,4,4,1047279
"Tucson, AZ",2020-04-02,7,7,7,7,11,11,11,11,1047279
"Tucson, AZ",2020-04-03,0,0,0,0,11,11,11,11,1047279
"Tucson, AZ",2020-04-04,0,0,0,0,11,11,11,11,1047279
"Tucson, AZ",2020-04-05,1,1,1,1,12,12,12,12,1047279
"Tucson, AZ",2020-04-06,1,1,1,1,13,13,13,13,1047279
"Tucson, AZ",2020-04-07,0,0,0,0,13,13,13,13,1047279
"Tucson, AZ",2020-04-08,3,3,3,3,16,16,16,16,1047279
"Tucson, AZ",2020-04-09,0,0,0,0,16,16,16,16,1047279
"Tucson, AZ",2020-04-10,0,0,0,0,16,16,16,16,1047279
"Tucson, AZ",2020-04-11,0,0,0,0,16,16,16,16,1047279
"Tucson, AZ",2020-04-12,13,13,13,13,29,29,29,29,1047279
"Tucson, AZ",2020-04-13,0,0,0,0,29,29,29,29,1047279
"Tucson, AZ",2020-04-14,0,0,0,0,29,29,29,29,1047279
"Tucson, AZ",2020-04-15,0,0,0,0,29,29,29,29,1047279
"Tucson, AZ",2020-04-16,0,0,0,0,29,29,29,29,1047279
"Tucson, AZ",2020-04-17,0,0,0,0,29,29,29,29,1047279
"Tucson, AZ",2020-04-18,27,27,27,27,56,56,56,56,1047279
"Tucson, AZ",2020-04-19,0,0,0,0,56,56,56,56,1047279
"Tucson, AZ",2020-04-20,2,2,2,2,58,58,58,58,1047279
"Tucson, AZ",2020-04-21,7,7,7,7,65,65,65,65,1047279
"Tucson, AZ",2020-04-22,3,3,3,3,68,68,68,68,1047279
"Tucson, AZ",2020-04-23,2,2,2,2,70,70,70,70,1047279
"Tucson, AZ",2020-04-24,4,4,4,4,74,74,74,74,1047279
"Tucson, AZ",2020-04-25,2,2,2,2,76,76,76,76,1047279
"Tucson, AZ",2020-04-26,0,0,0,0,76,76,76,76,1047279
"Tucson, AZ",2020-04-27,0,0,0,0,76,76,76,76,1047279
"Tucson, AZ",2020-04-28,0,0,0,0,76,76,76,76,1047279
"Tucson, AZ",2020-04-29,4,4,4,4,80,80,80,80,1047279
"Tucson, AZ",2020-04-30,0,0,0,0,80,80,80,80,1047279
"Tucson, AZ",2020-05-01,1,1,1,1,81,81,81,81,1047279
"Tucson, AZ",2020-05-02,0,0,0,0,81,81,81,81,1047279
"Tucson, AZ",2020-05-03,0,0,0,0,81,81,81,81,1047279
"Tucson, AZ",2020-05-04,0,0,0,0,81,81,81,81,1047279
"Tucson, AZ",2020-05-05,24,24,24,24,105,105,105,105,1047279
"Tucson, AZ",2020-05-06,11,11,11,11,116,116,116,116,1047279
"Tucson, AZ",2020-05-07,2,2,2,2,118,118,118,118,1047279
"Tucson, AZ",2020-05-08,13,13,13,13,131,131,131,131,1047279
"Tucson, AZ",2020-05-09,2,2,2,2,133,133,133,133,1047279
"Tucson, AZ",2020-05-10,1,1,1,1,134,134,134,134,1047279
"Tucson, AZ",2020-05-11,0,0,0,0,134,134,134,134,1047279
"Tucson, AZ",2020-05-12,2,2,2,2,136,136,136,136,1047279
"Tucson, AZ",2020-05-13,8,8,8,8,144,144,144,144,1047279
"Tucson, AZ",2020-05-14,8,8,8,8,152,152,152,152,1047279
"Tucson, AZ",2020-05-15,3,3,3,3,155,155,155,155,1047279
"Tucson, AZ",2020-05-16,2,2,2,2,157,157,157,157,1047279
"Tucson, AZ",2020-05-17,0,0,0,0,157,157,157,157,1047279
"Tucson, AZ",2020-05-18,0,0,0,0,157,157,157,157,1047279
"Tucson, AZ",2020-05-19,1,1,1,1,158,158,158,158,1047279
"Tucson, AZ",2020-05-20,9,9,9,9,167,167,167,167,1047279
"Tucson, AZ",2020-05-21,7,7,7,7,174,174,174,174,1047279
"Tucson, AZ",2020-05-22,0,0,0,0,174,174,174,174,1047279
"Tucson, AZ",2020-05-25,1,1,1,1,173,173,173,173,1047279
"Tucson, AZ",2020-05-26,0,0,0,0,173,173,173,173,1047279
"Tucson, AZ",2020-05-27,2,2,2,2,175,175,175,175,1047279
"Tucson, AZ",2020-05-28,11,11,11,11,186,186,186,186,1047279
"Tucson, AZ",2020-05-30,0,0,0,0,185,185,185,185,1047279
"Tucson, AZ",2020-05-31,0,0,0,0,185,185,185,185,1047279
"Tucson, AZ",2020-06-01,0,0,0,0,185,185,185,185,1047279
"Tucson, AZ",2020-06-02,6,6,6,6,191,191,191,191,1047279
"Tucson, AZ",2020-06-03,5,5,5,5,196,196,196,196,1047279
"Tucson, AZ",2020-06-04,6,6,6,6,202,202,202,202,1047279
"Tucson, AZ",2020-06-05,0,0,0,0,202,202,202,202,1047279
"Tucson, AZ",2020-06-06,3,3,3,3,205,205,205,205,1047279
"Tucson, AZ",2020-06-07,NA,1.9,0,17.6,NA,209.9,208,225.6,1047279
"Tucson, AZ",2020-06-08,NA,1.9,0,16.6,NA,212.5,208.3,233.9,1047279
"Tucson, AZ",2020-06-09,NA,1.9,0,17.9,NA,216,208.7,241.2,1047279
"Tucson, AZ",2020-06-10,NA,1.9,0,16.3,NA,219.5,209.6,248.5,1047279
"Tucson, AZ",2020-06-11,NA,1.9,0,18.4,NA,223,210.5,254.5,1047279
"Tucson, AZ",2020-06-12,NA,1.8,0,17.3,NA,226,211.5,259.4,1047279
"Tucson, AZ",2020-06-13,NA,1.7,0,15.7,NA,229.3,213.4,265.3,1047279
"Tucson, AZ",2020-06-14,NA,1.7,0,17.1,NA,232.5,214.3,277.9,1047279
"Tucson, AZ",2020-06-15,NA,1.7,0,16.9,NA,236,215.6,283.8,1047279
"Tucson, AZ",2020-06-16,NA,1.7,0,16.5,NA,239.3,216.9,290.3,1047279
"Tucson, AZ",2020-06-17,NA,1.6,0,15.8,NA,242,218.3,295,1047279
"Tucson, AZ",2020-06-18,NA,1.5,0,18.1,NA,245.2,219.6,298.9,1047279
"Tucson, AZ",2020-06-19,NA,1.5,0,21.7,NA,248.5,221.4,306.6,1047279
"Tucson, AZ",2020-06-20,NA,1.4,0,17.2,NA,251.7,222.1,311.2,1047279
"Tucson, AZ",2020-06-21,NA,1.3,0,17.9,NA,255.1,225.2,317.2,1047279
"Tucson, AZ",2020-06-22,NA,1.3,0,18.4,NA,258.6,225.9,325.7,1047279
"Tucson, AZ",2020-06-23,NA,1.3,0,18.2,NA,261.5,227.9,330.8,1047279
"Tucson, AZ",2020-06-24,NA,1.3,0,17.1,NA,264.3,230,336.7,1047279
"Tucson, AZ",2020-06-25,NA,1.3,0,18,NA,267.1,231,340.6,1047279
"Tucson, AZ",2020-06-26,NA,1.3,0,16.9,NA,270.3,233,345,1047279
"Tucson, AZ",2020-06-27,NA,1.1,0,17.2,NA,273.1,234.6,350.6,1047279
"Tucson, AZ",2020-06-28,NA,1.1,0,18.1,NA,276.8,236.1,356.5,1047279
"Tulsa, OK",2020-03-19,1,1,1,1,1,1,1,1,998626
"Tulsa, OK",2020-03-20,0,0,0,0,1,1,1,1,998626
"Tulsa, OK",2020-03-21,0,0,0,0,1,1,1,1,998626
"Tulsa, OK",2020-03-22,1,1,1,1,2,2,2,2,998626
"Tulsa, OK",2020-03-23,0,0,0,0,2,2,2,2,998626
"Tulsa, OK",2020-03-24,0,0,0,0,2,2,2,2,998626
"Tulsa, OK",2020-03-25,0,0,0,0,2,2,2,2,998626
"Tulsa, OK",2020-03-26,0,0,0,0,2,2,2,2,998626
"Tulsa, OK",2020-03-27,1,1,1,1,3,3,3,3,998626
"Tulsa, OK",2020-03-28,3,3,3,3,6,6,6,6,998626
"Tulsa, OK",2020-03-29,0,0,0,0,6,6,6,6,998626
"Tulsa, OK",2020-03-30,0,0,0,0,6,6,6,6,998626
"Tulsa, OK",2020-03-31,1,1,1,1,7,7,7,7,998626
"Tulsa, OK",2020-04-01,0,0,0,0,7,7,7,7,998626
"Tulsa, OK",2020-04-02,3,3,3,3,10,10,10,10,998626
"Tulsa, OK",2020-04-03,3,3,3,3,13,13,13,13,998626
"Tulsa, OK",2020-04-04,1,1,1,1,14,14,14,14,998626
"Tulsa, OK",2020-04-05,0,0,0,0,14,14,14,14,998626
"Tulsa, OK",2020-04-06,1,1,1,1,15,15,15,15,998626
"Tulsa, OK",2020-04-07,10,10,10,10,25,25,25,25,998626
"Tulsa, OK",2020-04-08,3,3,3,3,28,28,28,28,998626
"Tulsa, OK",2020-04-09,0,0,0,0,28,28,28,28,998626
"Tulsa, OK",2020-04-10,4,4,4,4,32,32,32,32,998626
"Tulsa, OK",2020-04-11,0,0,0,0,32,32,32,32,998626
"Tulsa, OK",2020-04-12,2,2,2,2,34,34,34,34,998626
"Tulsa, OK",2020-04-13,0,0,0,0,34,34,34,34,998626
"Tulsa, OK",2020-04-14,4,4,4,4,38,38,38,38,998626
"Tulsa, OK",2020-04-15,5,5,5,5,43,43,43,43,998626
"Tulsa, OK",2020-04-16,0,0,0,0,43,43,43,43,998626
"Tulsa, OK",2020-04-17,0,0,0,0,43,43,43,43,998626
"Tulsa, OK",2020-04-18,0,0,0,0,43,43,43,43,998626
"Tulsa, OK",2020-04-19,3,3,3,3,46,46,46,46,998626
"Tulsa, OK",2020-04-20,0,0,0,0,46,46,46,46,998626
"Tulsa, OK",2020-04-21,7,7,7,7,53,53,53,53,998626
"Tulsa, OK",2020-04-22,1,1,1,1,54,54,54,54,998626
"Tulsa, OK",2020-04-23,2,2,2,2,56,56,56,56,998626
"Tulsa, OK",2020-04-24,3,3,3,3,59,59,59,59,998626
"Tulsa, OK",2020-04-25,0,0,0,0,59,59,59,59,998626
"Tulsa, OK",2020-04-26,1,1,1,1,60,60,60,60,998626
"Tulsa, OK",2020-04-27,1,1,1,1,61,61,61,61,998626
"Tulsa, OK",2020-04-28,4,4,4,4,65,65,65,65,998626
"Tulsa, OK",2020-04-29,1,1,1,1,66,66,66,66,998626
"Tulsa, OK",2020-04-30,1,1,1,1,67,67,67,67,998626
"Tulsa, OK",2020-05-01,1,1,1,1,68,68,68,68,998626
"Tulsa, OK",2020-05-02,1,1,1,1,69,69,69,69,998626
"Tulsa, OK",2020-05-03,0,0,0,0,69,69,69,69,998626
"Tulsa, OK",2020-05-04,0,0,0,0,69,69,69,69,998626
"Tulsa, OK",2020-05-05,2,2,2,2,71,71,71,71,998626
"Tulsa, OK",2020-05-06,1,1,1,1,72,72,72,72,998626
"Tulsa, OK",2020-05-07,2,2,2,2,74,74,74,74,998626
"Tulsa, OK",2020-05-08,1,1,1,1,75,75,75,75,998626
"Tulsa, OK",2020-05-09,0,0,0,0,75,75,75,75,998626
"Tulsa, OK",2020-05-10,0,0,0,0,75,75,75,75,998626
"Tulsa, OK",2020-05-11,0,0,0,0,75,75,75,75,998626
"Tulsa, OK",2020-05-12,1,1,1,1,76,76,76,76,998626
"Tulsa, OK",2020-05-13,0,0,0,0,76,76,76,76,998626
"Tulsa, OK",2020-05-14,0,0,0,0,76,76,76,76,998626
"Tulsa, OK",2020-05-15,0,0,0,0,76,76,76,76,998626
"Tulsa, OK",2020-05-16,0,0,0,0,76,76,76,76,998626
"Tulsa, OK",2020-05-17,0,0,0,0,76,76,76,76,998626
"Tulsa, OK",2020-05-18,0,0,0,0,76,76,76,76,998626
"Tulsa, OK",2020-05-19,0,0,0,0,76,76,76,76,998626
"Tulsa, OK",2020-05-20,2,2,2,2,78,78,78,78,998626
"Tulsa, OK",2020-05-21,1,1,1,1,79,79,79,79,998626
"Tulsa, OK",2020-05-22,1,1,1,1,80,80,80,80,998626
"Tulsa, OK",2020-05-23,3,3,3,3,83,83,83,83,998626
"Tulsa, OK",2020-05-24,0,0,0,0,83,83,83,83,998626
"Tulsa, OK",2020-05-25,0,0,0,0,83,83,83,83,998626
"Tulsa, OK",2020-05-26,3,3,3,3,86,86,86,86,998626
"Tulsa, OK",2020-05-27,2,2,2,2,88,88,88,88,998626
"Tulsa, OK",2020-05-28,0,0,0,0,88,88,88,88,998626
"Tulsa, OK",2020-05-29,2,2,2,2,90,90,90,90,998626
"Tulsa, OK",2020-05-30,3,3,3,3,93,93,93,93,998626
"Tulsa, OK",2020-05-31,0,0,0,0,93,93,93,93,998626
"Tulsa, OK",2020-06-01,0,0,0,0,93,93,93,93,998626
"Tulsa, OK",2020-06-02,3,3,3,3,96,96,96,96,998626
