state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population
Wisconsin,2020-04-13,10,NA,NA,NA,155,NA,NA,NA,5822434
Wisconsin,2020-04-14,NA,10,3,24,NA,165,158,179,5822434
Wisconsin,2020-04-15,NA,10,2,24,NA,176,163,197,5822434
Wisconsin,2020-04-16,NA,9,2,24,NA,186,169,214,5822434
Wisconsin,2020-04-17,NA,9,2,24,NA,196,174,232,5822434
Wisconsin,2020-04-18,NA,9,2,25,NA,206,179,250,5822434
Wisconsin,2020-04-19,NA,8,2,26,NA,215,184,270,5822434
Wisconsin,2020-04-20,NA,8,1,26,NA,224,187,290.0499999999993,5822434
Wisconsin,2020-04-21,NA,8,1,28,NA,233,191,312,5822434
Wisconsin,2020-04-22,NA,8,1,28,NA,242,194,334,5822434
Wisconsin,2020-04-23,NA,8,1,31,NA,250.5,197,361,5822434
Wisconsin,2020-04-24,NA,7,1,34,NA,259,200,390,5822434
Wisconsin,2020-04-25,NA,7,1,37,NA,268,202,422,5822434
Wisconsin,2020-04-26,NA,7,0,42,NA,276,204,455,5822434
Wisconsin,2020-04-27,NA,7,0,48,NA,284,206,497,5822434
Wisconsin,2020-04-28,NA,6,0,53,NA,292,207,545.0499999999993,5822434
Wisconsin,2020-04-29,NA,6,0,61,NA,299,209,600.0499999999993,5822434
Wisconsin,2020-04-30,NA,6,0,71,NA,307,210,662,5822434
Wisconsin,2020-05-01,NA,5,0,87,NA,314,211,744,5822434
Wisconsin,2020-05-02,NA,5,0,99,NA,320,211,831.0499999999993,5822434
Wisconsin,2020-05-03,NA,5,0,119.04999999999927,NA,326,212,950,5822434
Wisconsin,2020-05-04,NA,4,0,148,NA,332,212,1092.0999999999985,5822434
Wyoming,2020-04-13,1,NA,NA,NA,1,NA,NA,NA,578759
Wyoming,2020-04-14,NA,1,0,4,NA,2,1,5,578759
Wyoming,2020-04-15,NA,1,0,4,NA,2,1,8,578759
Wyoming,2020-04-16,NA,1,0,3,NA,3,1,10,578759
Wyoming,2020-04-17,NA,0,0,3,NA,4,1,12,578759
Wyoming,2020-04-18,NA,0,0,3,NA,5,1,14,578759
Wyoming,2020-04-19,NA,0,0,3,NA,5,1,16,578759
Wyoming,2020-04-20,NA,0,0,3,NA,6,1,18,578759
Wyoming,2020-04-21,NA,0,0,3,NA,6,2,20,578759
Wyoming,2020-04-22,NA,0,0,3,NA,7,2,23,578759
Wyoming,2020-04-23,NA,0,0,4,NA,8,2,25,578759
Wyoming,2020-04-24,NA,0,0,4,NA,8,2,28,578759
Wyoming,2020-04-25,NA,0,0,4,NA,9,2,31,578759
Wyoming,2020-04-26,NA,0,0,4,NA,10,2,34,578759
Wyoming,2020-04-27,NA,0,0,4,NA,10,3,37,578759
Wyoming,2020-04-28,NA,1,0,5,NA,11,3,41,578759
Wyoming,2020-04-29,NA,1,0,5,NA,12,3,45,578759
Wyoming,2020-04-30,NA,1,0,5,NA,13,3,49,578759
Wyoming,2020-05-01,NA,1,0,5,NA,14,3,53,578759
Wyoming,2020-05-02,NA,1,0,5,NA,14,3,58,578759
Wyoming,2020-05-03,NA,1,0,6,NA,15,4,62,578759
Wyoming,2020-05-04,NA,1,0,6,NA,16,4,67,578759
